Freq,reS11,imS11,reS21,imS21,re12,im12,re22,im22
24103460000,0.21617738687258,-0.090159670229681,0.374671266846305,-0.115810076568174,0.364648321843481,-0.126264660905894,0.571982887582511,-0.216678213833314
24190440000,0.096246101004129,-0.0557670355998463,-0.0302785341587097,-0.39833012159164,-0.0431752380557326,-0.391059243647684,0.598182149491276,-0.293334890049261
24277420000,0.254875921835064,-0.0612281955045351,-0.376776326558815,-0.0514175648251102,-0.373923063857113,-0.0364952185310006,0.533049579079832,-0.375013681903373
24364400000,0.0427201423035205,-0.204733975506742,-0.150570839810529,0.351421568270781,-0.134073914188915,0.353205675222686,0.503584111527636,-0.369724419664787
24451380000,0.175000106765903,0.101483683261313,0.313091612541326,0.210653546989386,0.318141033170313,0.191280104258295,0.468739740235267,-0.477002037787808
24538360000,0.239416197272273,-0.205169520454652,0.275712342305056,-0.232060216486628,0.26135147724429,-0.239396443055992,0.427278125604638,-0.441491166386941
24625340000,0.0810107559801068,-0.0792288599710637,-0.176963414955336,-0.337578200253247,-0.1818730541987,-0.327510737955204,0.422495835527118,-0.549969440693466
24712320000,0.197255856679416,-0.133886714406754,-0.352523898097252,0.100025762489326,-0.345066454389469,0.104367301005792,0.344620566819182,-0.579773811847241
24799300000,0.0408269433665748,-0.121790516644741,0.0163861416614345,0.374647483171822,0.0212991382770502,0.369575990027232,0.304542431473484,-0.605873141742725
24886280000,0.286244663443738,-0.0261550667319518,0.348913440680818,0.0530189722073751,0.344054921100727,0.0437015289328101,0.222392048450835,-0.66917087783176
24973260000,0.125726120553505,-0.340709713613699,0.15900428309229,-0.307701841227303,0.142016933074318,-0.309103671892608,0.163668962939264,-0.603513325668218
25060240000,0.0478599861644614,-0.0353711796558633,-0.285888990163332,-0.233304254008685,-0.288930827897241,-0.218513430009014,0.140912459061644,-0.694480026280118
25147220000,0.167989495716644,-0.227225565583134,-0.280657932503004,0.219693489745773,-0.268884173127945,0.224037328737663,0.0642440206863818,-0.664392308049302
25234200000,0.0436818313065707,-0.148303936110332,0.153895504617271,0.335813406874778,0.157372568933786,0.32687328336653,0.036795655085351,-0.699714486610708
25321180000,0.140905237759236,-0.19312040078361,0.349879698517047,-0.0824701998474986,0.343513738552855,-0.0842385333173675,-0.0555199625653747,-0.724711654827474
25408160000,-0.0549586716365947,-0.237793695737763,0.0129710463919456,-0.364094497372539,0.00905909671271813,-0.356977658344764,-0.136210188324342,-0.664051091643512
25495140000,0.15606969715156,-0.0155012589614163,-0.357778418525177,-0.0822105283573679,-0.352783032246899,-0.076913909025637,-0.177330185453261,-0.711054059518496
25582120000,0.0788088504974462,-0.340484694912086,-0.169118284714129,0.315210462664974,-0.161434547317634,0.310895249517331,-0.251732246775101,-0.617257980303139
25669100000,0.0238287744465731,-0.0551250500346835,0.284697737332153,0.248771089526134,0.283557581261369,0.237594927051966,-0.26466570288372,-0.664051565930991
25756080000,0.123408585815673,-0.292557741402412,0.29299857575694,-0.218389821831432,0.284017639939368,-0.217467690422039,-0.351775983069895,-0.615588650523586
25843060000,-0.0458885022962966,-0.171411969674285,-0.139997286388728,-0.354051271507601,-0.139526864225226,-0.344893135395901,-0.364468975620387,-0.576068688467354
25930040000,0.162880078378197,-0.201565025001957,-0.367282745363398,0.0794907058745864,-0.360729008185134,0.0785196535187871,-0.436643284663909,-0.594437043481216
26017020000,-0.057527887036105,-0.386377424031911,-0.0355338383684038,0.364490703791502,-0.0370546872984382,0.358596308543571,-0.474802568685726,-0.453020946911599
26104000000,-0.00786134589321717,-0.0734569009016026,0.384338863888779,0.122919932679882,0.377431962355534,0.118700415110798,-0.46321502930742,-0.507504357630647
26190980000,0.027702571293499,-0.367201336689374,0.191193392902635,-0.337873075979695,0.18384908936557,-0.333466250830521,-0.550731909324679,-0.387548278428306
26277960000,-0.0973577165488155,-0.139149812197285,-0.292791079938571,-0.290161392657207,-0.292362854964367,-0.276437234569662,-0.509332135288301,-0.38462208198207
26364940000,0.0663235102391957,-0.313752994050209,-0.327154217491299,0.240717961037152,-0.312867643472913,0.246447704815434,-0.608796877740079,-0.338044417207734
26451920000,-0.182262027038016,-0.287436602537716,0.130053551177108,0.381636236468199,0.137733182324022,0.373874588303255,-0.569777827814963,-0.215825231487398
26538900000,-0.0131193601019299,-0.123039808204748,0.433449899032617,-0.0722580364129299,0.425292613473345,-0.0757320822270823,-0.57536898239891,-0.258930777653917
26625880000,-0.0801980576592311,-0.366539076889788,0.0172026376124004,-0.414172635393595,0.0163677055110612,-0.40660048137104,-0.594835553309684,-0.0850085508379846
26712860000,-0.217430187254525,-0.153392429391274,-0.423355997230695,-0.128357238246335,-0.411543903739893,-0.132914500371791,-0.504355736565191,-0.139240809024823
26799840000,-0.167236698028636,-0.162998786764425,-0.205079010473112,0.36401339676302,-0.207117837566852,0.350884319871364,-0.581053155556315,-0.0574748091236813
26886820000,-0.14519104045763,-0.0893645411964283,0.324327224562148,0.322522547751311,0.312083117596598,0.323524264144384,-0.507066744611955,0.0203765185975651
26973800000,-0.00875368695248908,-0.154038809342161,0.391730626608866,-0.277856780019607,0.385159551812555,-0.27195799344842,-0.557043669098467,0.00866627130214503
27060780000,-0.13628971751203,-0.230793483609746,-0.187004078942936,-0.438855704443676,-0.192368012240604,-0.425723586946995,-0.497649401752411,0.131388722003556
27147760000,-0.1666276146895,-0.131384810101625,-0.486183398700928,0.0964664530768893,-0.474803001323415,0.102643637947815,-0.467279479593511,0.0422841381647195
27234740000,-0.145267060491498,-0.126112020287158,0.00529824224690338,0.502850751988684,0.00410479478875843,0.491615068163554,-0.519135536411255,0.172197981181357
27321720000,-0.106113413931737,-0.0827812252610294,0.506533561929071,0.0932129204617114,0.497108954276764,0.0952704859552096,-0.433607582705819,0.180155387750838
27408700000,-0.130483767784469,-0.168666660329908,0.184610222581841,-0.473513940648954,0.18380059947874,-0.465147228828151,-0.49237402408914,0.251040056818917
27495680000,-0.228214900343181,-0.0385209890659351,-0.421912383071002,-0.294356795977063,-0.412852479304435,-0.286562964759598,-0.36110681180118,0.350415342846749
